,Amount (INR),Day,Hour,Minute,Sender,Receiver
326044,9451.59005852377,9,11,31,0,0
327221,6191.461872396781,26,12,14,0,0
461773,9250.56829236373,6,4,52,0,0
60182,2346.92,26,15,34,0,1
93889,9114.3,8,9,58,0,0
95327,10134.8,28,19,56,4,0
439711,4662.778294102077,19,13,46,0,0
230671,2172.86,7,4,2,0,0
132504,9607.18,9,0,56,0,0
422140,3579.779649584792,21,5,2,0,0
346353,4575.176450855955,17,5,17,0,0
146757,5008.38,3,7,34,0,0
70493,9326.1,7,20,10,0,4
300106,5032.5459291026755,3,8,1,0,0
147638,105.11,17,6,43,0,0
33371,3194.2,7,21,7,0,0
46494,387.22,18,16,4,0,0
116408,5022.21,5,5,34,0,0
420001,2157.364278583817,7,22,46,0,0
226245,5703.54,16,17,30,0,0
151900,3386.35,5,11,11,0,0
421572,8445.966600146689,2,2,5,0,0
9588,8040.56,9,9,44,0,0
57301,8563.48,25,5,54,0,0
332937,8341.186817948197,10,20,36,0,0
401652,2058.0722856537636,4,11,23,0,0
442836,5485.018726428487,1,13,55,0,0
415857,9210.00030669385,6,3,9,0,0
99859,954.71,20,16,27,0,0
174559,9125.43,16,12,47,0,0
329703,8564.56513658448,16,10,34,0,0
415403,7202.5341221956805,27,18,51,0,2
458815,7813.235375600137,6,19,52,0,0
415383,2727.4273528357826,2,7,27,0,0
441667,736.4007424098951,5,15,26,0,0
412932,7714.252545670445,9,2,34,0,0
238948,8013.6,10,15,39,0,0
195009,5468.42,5,1,51,0,0
5369,1196.02,28,8,51,0,0
56192,9546.54,6,3,38,0,0
121100,9235.67,25,23,31,0,0
200981,2226.17,31,13,44,0,0
450175,7763.962387173894,21,2,14,0,0
369653,351.48554414004906,3,18,28,0,4
454940,510.4042186450613,12,20,59,0,0
186670,7514.45,7,21,4,0,0
420314,3437.5066553412403,10,21,27,0,0
73480,3332.43,25,10,41,0,0
272613,2156.09,11,2,58,0,0
71359,857.82,11,5,19,0,0
262290,301.05,3,7,26,0,0
158830,1755.01,28,6,16,2,0
108938,7410.92,7,20,59,0,0
386300,637.970065098979,10,14,38,0,0
120922,2384.06,30,12,37,0,0
71453,7806.44,22,16,25,0,3
33061,8138.47,19,6,26,0,0
66650,6567.41,16,2,50,0,0
291897,1171.48,11,18,15,0,0
165183,4842.29,25,22,20,0,0
315312,907.2577078838233,24,0,5,4,0
62743,8874.67,17,12,25,0,0
191687,677.51,3,17,23,0,0
296753,1358.14,18,3,17,0,0
432792,5399.3376190471035,28,5,43,0,0
38333,6559.12,15,13,55,0,0
215515,1965.99,4,4,41,0,0
353919,9708.49578620489,2,8,51,0,0
363408,8116.4979107506015,24,11,30,0,0
155765,5990.13,24,16,41,0,0
180401,2629.9,10,8,15,0,0
18559,6633.61,4,4,57,0,0
102065,6506.58,24,6,50,0,0
203515,3920.15,6,19,55,0,0
184316,5135.9,13,10,51,0,0
275582,5429.31,2,7,32,0,0
288035,3739.08,24,20,46,0,0
273156,432.72,18,5,39,0,0
124929,3469.94,28,0,54,0,0
424140,7943.32621023525,17,22,25,0,0
175024,6153.29,12,19,24,0,0
131798,9372.51,12,2,29,0,0
16646,6282.88,19,14,14,0,0
112502,5344.93,22,13,28,0,0
192680,6064.23,19,11,43,0,0
331675,3646.4980080178943,15,1,32,0,0
186364,334.09,30,17,8,0,0
222749,1251.83,10,4,51,0,0
38433,1241.45,3,8,14,0,0
158675,3565.77,2,21,13,0,0
350167,7762.866340037765,11,19,34,0,0
306040,3977.3209633600673,7,7,24,0,0
138969,2969.43,1,13,44,0,0
91372,8654.02,1,23,10,0,0
293431,5037.02,2,21,36,0,0
89528,5597.94,17,17,50,0,4
262005,9337.54,3,15,56,0,0
250222,4296.57,12,4,52,0,0
87522,9546.63,9,3,47,0,0
95861,6848.01,29,18,0,0,0
157023,1528.89,17,17,28,0,0
62065,8194.37,23,11,30,1,0
62494,1500.76,3,5,14,0,0
25791,10296.29,22,20,22,0,0
383401,5279.414757350484,15,16,40,0,0
4315,1340.96,6,11,52,0,0
153104,3568.79,5,17,48,0,0
440325,755.423592408726,12,14,34,0,0
215696,7724.39,16,19,48,0,0
268418,6929.6,4,3,7,0,0
74019,9111.61,17,12,28,0,0
48043,9421.69,22,4,50,2,2
265075,8949.9,10,5,27,0,0
107232,305.48,7,17,57,0,0
258514,7868.81,10,16,34,0,4
372125,1901.7097795381533,30,1,33,0,0
411153,7075.3120950177945,1,21,20,0,0
188444,1826.66,8,15,48,0,0
39675,222.53,6,8,27,0,0
231764,8805.46,21,6,38,0,0
352094,5334.313722201524,14,6,25,0,0
97455,4053.03,12,6,42,0,0
202434,8691.59,8,8,10,0,0
376061,9149.166470237498,6,19,47,0,0
161324,4951.15,5,6,0,0,0
69760,9015.32,4,13,51,0,0
325024,973.5405563983386,28,6,17,0,0
145004,7926.05,19,18,56,0,0
430413,3908.507830055521,1,7,41,0,0
449764,199.61113881819603,23,0,54,0,0
301161,8165.9275158636465,14,17,22,0,0
207998,3191.77,8,5,31,0,0
295984,7213.74,8,7,43,2,0
110966,765.51,26,6,52,0,0
390817,5190.239727679944,10,10,5,0,2
301386,455.02138921748235,22,18,20,0,0
31851,8139.22,22,19,52,1,0
375700,9875.675332066729,6,14,44,0,0
291990,4797.78,16,15,34,0,0
450062,3006.4833308312727,22,13,17,0,0
193237,3116.62,16,19,15,0,0
447086,4042.3227805842835,19,22,10,0,0
38462,6110.83,11,19,13,0,0
173496,9731.75,3,4,3,0,0
46348,2302.41,12,15,23,0,0
461414,8415.655241489741,22,1,45,0,0
114174,7563.87,2,2,28,0,0
4355,4382.87,2,9,39,0,0
381263,5574.06357598736,13,12,9,0,0
213108,4530.13,13,13,12,0,0
397392,4997.473716548468,17,18,29,0,0
444704,7653.432466510843,5,18,25,0,0
222566,3356.59,10,2,56,0,2
171166,5504.54,30,10,56,0,0
288078,8911.4,2,20,38,0,0
113797,9012.96,16,22,28,3,0
178262,3147.05,19,13,33,0,0
8079,2048.96,11,12,32,0,3
242926,7380.97,20,12,36,2,0
361210,8184.176918978799,5,5,26,0,1
163136,3873.34,24,7,53,0,0
412104,4354.895779577185,16,8,3,0,0
166520,5413.77,21,4,28,0,0
74754,4273.94,22,7,43,0,0
269370,6730.55,1,6,39,0,0
73111,1381.12,18,1,33,0,0
323396,8469.193025439828,11,21,54,0,0
425885,8626.36993339042,17,15,8,0,0
424971,1334.4603795093,5,21,33,0,0
277991,1669.44,23,5,38,1,0
325942,7805.343234483856,7,18,9,0,0
174182,1447.93,2,12,40,0,0
265572,895.36,14,19,11,0,0
250169,4938.15,11,19,8,0,0
230145,6652.4,17,4,24,2,0
14598,8990.28,22,8,2,0,0
329241,9729.02227207104,17,6,56,2,0
343211,9456.650755650402,5,17,53,0,0
367163,360.89851921851795,23,8,26,0,0
344821,9132.894235490849,8,6,51,0,0
366065,7315.421562678712,3,5,31,0,0
351181,2182.006774724505,15,2,25,0,0
376601,980.7341502486564,3,2,31,0,0
367572,6792.876013080926,21,16,16,0,0
5104,9492.0,25,12,9,0,0
11294,5849.82,11,6,2,2,0
24889,8485.58,23,2,56,0,0
157591,3592.75,11,5,45,0,0
291263,7679.22,14,16,21,0,0
49999,9225.97,8,23,50,0,0
397987,4493.373712118161,5,15,42,0,0
459369,6715.870665829948,23,16,53,0,0
250754,442.51,21,12,44,1,0
451338,4933.039650001304,25,1,52,0,0
286815,7763.04,28,2,8,0,0
69947,6443.64,11,19,57,0,0
227837,6152.23,21,5,38,0,0
298147,5448.86,20,6,34,0,0
86850,532.06,15,5,47,0,0
334331,4466.5046947384235,12,22,32,2,0
29189,7573.2,4,11,20,0,0
167393,4551.53,8,8,15,0,0
64105,8330.68,30,23,21,0,0
354305,4258.004847008806,7,10,25,0,0
424121,2883.6368020459136,15,7,5,0,0
175340,6682.67,29,21,42,0,0
164944,4511.49,14,6,1,3,0
239117,1563.88,8,9,54,0,0
426179,2773.5802707286543,22,17,57,0,0
134209,5199.22,1,17,11,0,0
206900,2289.98,5,7,48,0,0
34964,1264.04,29,15,4,0,0
451397,5201.873743990609,2,14,35,0,0
270751,5554.83,1,19,19,0,0
3590,869.5,7,2,27,0,0
249140,2293.44,25,14,51,0,0
378736,1346.0370563162571,25,7,6,0,0
210632,2745.92,3,19,6,4,0
269316,9227.87,26,18,17,0,0
312911,4674.738812652797,12,3,24,0,1
207623,2759.46,29,4,20,0,0
193712,5508.4,7,2,2,0,0
343753,7511.315178151011,4,8,49,0,0
63899,2662.29,1,11,49,0,0
20827,1447.05,14,4,33,0,0
447613,394.4466844911208,1,15,4,0,0
229878,6408.39,20,13,28,0,0
84631,675.62,16,23,21,0,0
44011,3782.35,25,11,35,0,0
129414,6366.18,22,10,20,0,0
169598,3058.92,20,0,50,0,0
350987,641.6028981984341,25,13,16,0,0
29534,6291.1,1,17,38,2,0
422422,9127.069438760016,28,1,0,0,0
267065,1871.93,25,22,53,0,0
62759,9046.04,4,17,16,0,0
115949,5182.37,15,5,28,0,0
325571,7925.5771397057015,22,6,47,0,0
105886,8684.08,24,21,21,0,0
60966,3773.19,13,21,50,0,0
323503,8800.406167318013,10,18,10,3,0
221008,5947.18,11,20,44,0,0
240010,1005.72,19,12,37,0,0
419603,8635.052866097847,14,7,54,0,0
187992,4779.06,6,2,56,0,0
113741,1766.35,30,17,58,0,0
418956,2310.080045044655,7,15,45,0,0
164454,6002.15,6,5,42,1,3
175424,8724.22,6,14,25,0,0
386529,277.0752018684105,3,3,12,0,0
82513,6276.83,11,11,5,4,0
282632,7112.25,10,4,7,0,0
341792,9228.87152193478,21,19,39,0,0
8373,1612.8,14,1,33,0,0
260979,6478.35,18,2,0,0,0
278603,577.42,28,4,29,0,0
323179,404.84030991781407,27,11,9,0,0
162925,8237.37,5,0,38,0,0
101068,3348.36,17,9,40,0,0
63479,6495.05,8,12,30,0,0
335326,5403.485766316719,5,4,25,0,0
380835,5058.559572489567,11,7,6,2,0
44585,9931.27,14,22,8,0,4
399224,1199.6043993693556,5,14,30,0,0
451360,1186.1955700880121,27,3,4,0,0
206447,8014.6,19,21,55,0,0
29905,4348.64,24,4,37,0,0
256523,5861.89,28,9,8,0,0
47261,8771.57,4,6,9,0,0
293847,4336.01,23,7,37,0,0
25353,7738.75,6,22,40,0,0
379941,1015.9337037124961,22,14,41,1,0
27052,8603.61,13,10,17,0,0
44213,8339.26,17,5,11,0,0
344650,7645.139077703927,27,2,20,0,0
247305,9596.59,10,17,31,0,0
238487,4627.9,8,3,25,0,0
287729,5722.88,28,12,2,0,0
397761,3145.862128868243,27,21,22,0,0
19692,3061.13,20,10,15,0,0
258005,791.74,9,10,26,0,0
6139,9198.77,10,7,31,0,0
401283,1187.4415163943434,5,15,30,0,0
77472,4000.2,19,19,37,0,0
164668,2781.55,3,11,51,0,2
293732,8653.36,21,6,31,0,0
50473,6120.23,25,1,16,0,0
60807,2136.41,7,9,28,0,0
137790,4797.05,26,10,44,0,0
207209,2654.61,9,2,55,0,0
237133,1560.02,28,21,4,0,0
43439,346.47,8,8,59,0,0
198467,8847.75,28,15,8,0,0
28297,3559.58,2,4,37,0,0
60782,5404.9,1,3,20,0,0
83212,7314.56,13,18,1,0,0
175217,2680.33,26,19,10,0,0
458091,5854.402368737364,28,5,45,0,0
32973,7750.57,17,22,48,0,0
289016,2059.08,21,12,19,0,0
19815,4238.26,14,18,54,0,0
22335,4215.84,24,20,10,0,1
72208,4851.84,8,15,51,0,0
240093,3529.78,9,9,55,0,0
237916,2447.03,20,6,59,0,0
86791,3771.41,20,3,41,0,4
132396,1192.81,3,6,52,0,0
130852,4413.61,6,15,35,0,0
152697,8777.73,11,18,8,0,0
273225,4579.73,2,18,35,0,0
182238,2786.82,18,23,9,1,0
444051,6689.5141591457605,11,19,47,2,2
140656,4941.16,18,7,20,0,0
245718,2055.06,6,19,14,0,0
359783,7973.6045302851135,24,3,16,0,0
229541,9332.0,6,17,28,0,0
281000,2491.49,22,14,13,0,0
77930,4953.51,4,14,21,0,0
455245,7016.511724161475,14,2,6,0,0
105264,7250.21,6,14,44,0,1
73927,3765.74,1,2,8,0,0
363561,5121.456465039916,15,2,59,0,0
262668,4755.83,9,3,5,0,0
106828,2292.06,18,8,44,0,3
246783,6382.11,2,6,5,0,0
181506,6903.7,20,1,25,0,0
106826,6429.46,4,18,4,0,0
118594,8376.15,6,4,5,0,0
120380,4607.68,1,20,32,0,0
208070,105.85,17,4,16,0,0
16440,7436.77,9,3,30,0,0
176141,8932.82,9,22,33,0,0
279940,8822.38,31,18,12,4,4
436440,9185.562021450436,16,7,17,0,0
189585,2381.33,18,7,51,0,0
309484,1002.9368106222496,5,5,37,2,0
258384,2723.8,27,8,55,0,0
92939,4715.85,10,12,6,1,0
126952,7142.93,24,20,47,0,0
251611,5626.17,21,3,9,0,0
126700,5686.3,30,11,57,0,0
22050,7116.75,18,22,47,0,0
450455,6725.208659387626,29,0,42,0,0
357726,4537.8451653990605,19,12,37,0,0
125260,2631.84,16,19,16,0,0
93300,9425.97,8,14,22,0,0
288845,6587.68,1,3,56,4,0
270101,4579.08,6,11,21,2,0
27729,3542.63,13,0,14,0,0
325288,390.9088262056238,2,16,32,0,0
346769,8980.533336222128,10,5,0,1,0
386942,7569.285677213031,14,18,36,0,0
83053,257.81,23,13,17,0,0
124349,8929.25,1,15,31,0,0
148030,8691.79,11,12,26,0,0
461801,2458.3526880486615,16,12,16,0,0
418622,4522.135126712197,20,18,41,1,0
230296,6995.14,12,4,14,0,0
116624,6940.14,2,5,28,0,0
308198,4669.693229668745,18,5,14,0,0
92747,8217.18,14,6,58,0,0
413203,3993.0416227573537,28,5,41,0,0
384011,8534.507238505308,7,17,11,0,0
81447,10232.12,4,3,7,0,0
365038,8034.763922853451,28,19,6,0,0
189134,6238.76,7,0,9,0,0
341077,5296.237149054754,15,15,34,0,0
272392,6373.13,2,1,52,0,0
173229,7398.94,20,10,43,0,0
434861,3884.5527496223453,11,18,11,0,0
30162,2871.39,4,19,42,0,0
2355,9826.0,30,1,39,0,0
355218,4354.373855906079,26,12,53,0,0
97859,2196.57,9,9,36,0,0
32506,4206.31,16,17,59,0,0
74718,1834.38,16,13,14,0,0
439249,631.3494462225766,20,9,24,0,0
392790,3804.8855994944256,5,1,21,0,0
422768,907.5619171488823,20,16,0,3,0
132491,3526.79,6,7,45,0,1
317913,1268.7356541880054,11,7,10,0,0
280370,6196.48,23,4,37,0,0
180204,3857.02,3,6,25,0,0
168908,3178.01,11,12,45,0,0
142830,7448.02,24,0,9,0,0
154015,4594.27,6,17,35,0,0
342277,262.8225091705869,4,1,28,0,0
76156,8728.23,30,14,6,0,0
346619,7359.45612321509,11,19,2,0,0
293063,4265.68,28,11,43,0,0
40409,5488.56,20,0,12,0,0
392427,6926.692952061865,26,6,29,0,0
305525,7558.542939007048,3,20,56,0,0
173683,9172.03,11,1,46,0,0
457117,8645.672914496667,10,8,10,0,0
346767,4239.495990222436,4,5,35,0,1
232439,9118.15,7,13,34,0,0
293742,7327.84,6,7,41,0,0
360720,1132.1251990035287,5,11,5,0,0
296016,703.26,7,1,58,3,0
227047,7846.0,9,2,58,0,0
300906,198.09523976656698,9,5,58,0,4
159818,1279.71,5,1,41,0,0
203914,7521.5,17,3,51,0,0
148683,3029.43,19,1,34,0,0
153509,7841.18,20,19,51,0,4
15887,1541.57,4,0,10,0,0
116801,2952.92,8,21,5,0,0
101862,5444.81,12,11,50,0,0
254590,6948.87,29,4,39,0,0
373083,4605.164556520052,21,21,41,0,0
245004,2892.04,26,2,11,0,0
214156,3071.42,8,7,57,0,0
161552,5909.36,12,10,44,0,0
425462,9904.104642961136,26,12,10,0,0
83280,7537.36,27,0,11,0,0
359028,9303.073955505288,15,13,52,0,4
163718,6985.79,19,23,5,0,0
249572,5859.61,24,23,19,1,0
139788,9853.87,28,16,23,4,0
95572,3050.01,20,1,45,0,0
80527,5318.31,4,2,13,0,3
148456,1769.89,5,15,42,0,0
364742,7220.601253387029,16,19,55,0,0
338866,1752.4272582261165,24,11,49,0,0
42456,1308.86,27,8,23,0,0
125552,4791.09,21,3,53,0,0
144433,4684.62,29,9,31,0,0
146930,4928.08,30,22,9,0,0
240135,7006.21,11,9,35,0,0
226572,3529.51,13,11,5,0,0
311342,7291.288856230388,1,4,8,1,0
253475,6405.43,2,11,2,0,0
249562,1553.71,10,7,18,0,0
75972,5879.7,5,2,28,0,0
220596,9773.43,28,19,3,0,0
15494,4915.66,29,17,13,0,0
160337,7628.06,15,12,55,0,0
373965,4339.489015229621,26,18,5,0,0
407234,2887.3952316375585,29,8,15,0,0
417847,1151.325816728258,28,13,24,0,0
428905,7672.7753036539625,11,7,22,0,0
357644,8488.61381814432,7,14,7,0,0
389690,6896.249751577039,9,20,23,0,0
30529,9659.6,1,16,26,0,0
394610,10060.115952391892,15,5,40,0,0
314007,10199.698435737899,19,16,23,0,0
310247,9200.686151859642,19,6,53,0,0
50012,1485.23,18,21,9,0,0
35044,7329.4,8,8,32,0,0
173200,7952.44,4,10,51,0,0
396126,8817.099281069583,3,6,20,0,0
241038,5857.12,11,9,29,0,0
124934,9010.99,13,5,7,0,0
171681,1295.14,15,6,1,0,0
242853,6846.71,4,7,4,0,0
263503,8157.96,17,12,6,0,0
377822,4088.7998595836766,2,10,3,0,0
333877,2255.419949944275,25,12,55,0,0
209463,5988.53,28,17,6,1,0
180319,1032.55,29,11,3,0,0
214367,10052.32,24,23,19,0,0
133542,365.64,9,21,32,0,0
233471,8236.31,4,8,26,2,0
271958,3349.93,16,0,58,0,0
284422,7617.92,12,14,2,0,0
129296,7852.82,9,19,50,0,0
166626,9020.73,29,21,22,0,0
156428,120.98,10,9,56,0,0
140200,130.59,3,16,26,0,0
107719,6189.03,15,15,59,0,0
126962,6383.96,3,17,36,0,0
156063,3001.28,9,22,44,0,0
332935,8606.334566791305,4,0,1,0,0
339059,698.4205684152344,2,2,49,2,0
459029,7161.12433009518,29,0,48,0,0
166077,7012.9,10,20,36,0,0
268424,9601.97,29,6,3,0,0
110572,9418.6,2,3,54,0,0
414507,8735.265379900964,17,4,45,0,0
233682,3766.3,9,1,13,0,0
239382,6379.22,20,9,32,3,0
188946,4361.59,1,8,30,0,0
419066,6924.9216113604825,15,11,48,0,0
260793,5694.66,26,0,45,1,0
420583,2000.6556953587317,10,11,23,0,0
177030,5527.31,11,15,0,0,0
342227,4040.1061589441515,10,10,11,0,0
160562,1887.14,3,4,30,0,0
111537,6738.15,11,22,43,0,0
276752,2904.47,23,10,24,0,0
417080,3033.8053964093556,4,13,19,0,0
245564,6385.58,4,5,33,0,0
95526,3441.84,4,19,32,0,0
16010,385.2,11,8,30,0,0
29855,1625.83,4,23,18,0,0
131019,8923.71,14,2,50,0,0
418904,689.695493868826,23,13,21,0,2
30813,7762.42,5,3,19,0,3
50640,370.66,29,14,6,0,0
205896,5137.14,5,5,35,0,0
73685,6090.01,5,16,42,0,0
15387,1271.01,31,6,34,0,0
380989,2538.240499942031,23,17,23,0,0
206705,6826.37,13,0,54,0,0
423295,5199.320705019906,2,2,57,0,0
109567,132.73,7,9,44,1,0
95107,1207.53,5,18,49,0,0
445805,2684.0665067033738,16,6,9,0,0
127446,5435.76,19,2,37,0,0
244072,7303.78,7,3,35,0,0
52814,5031.09,23,2,50,0,0
160476,9840.12,28,5,28,0,0
249385,5460.7,22,7,48,0,0
134991,4644.21,24,19,28,3,0
7199,5453.94,13,12,55,0,0
392526,8419.548375111843,24,16,12,0,0
92211,4210.46,8,3,9,0,0
253377,4359.95,6,2,49,0,0
119780,3725.11,3,14,53,4,0
341632,2815.9512662103634,11,8,42,0,0
54620,7494.4,14,19,52,0,0
212356,8016.33,23,3,35,0,0
115696,3096.22,17,22,53,0,0
290455,3094.78,22,4,58,0,0
434003,4693.476354383192,25,22,55,0,0
166188,2576.62,11,18,7,0,0
118360,3225.55,16,1,14,1,0
201961,9338.18,28,16,51,0,0
372824,3134.055564422685,28,22,38,0,0
348523,5677.508310751658,13,5,13,0,0
381191,5640.10334450502,24,5,56,0,0
415150,6784.296707099785,13,2,44,0,0
220731,2682.62,3,13,54,0,0
158703,2601.29,5,21,2,0,0
227269,5912.32,1,11,49,0,0
387120,5324.105703155629,16,13,1,0,0
136044,294.5,22,19,5,0,0
434825,6823.915675918594,28,0,43,0,0
133764,532.67,24,0,47,0,0
84589,8754.85,31,15,52,0,0
355494,9126.470604584376,7,3,49,0,0
391216,4910.210930097058,15,7,23,0,0
105866,10056.52,31,12,15,0,0
194222,3897.97,6,10,0,0,0
378026,2782.878685870024,14,6,24,0,0
389301,4557.114352571288,25,4,55,0,0
279163,9311.38,8,19,20,1,0
292709,1474.83,14,3,52,0,0
132586,1490.77,14,15,11,0,0
370129,1832.417655901649,20,19,20,4,0
352206,5929.470605803818,26,3,49,0,0
309456,9515.325437539592,13,14,40,0,0
450765,8197.291898141011,14,9,19,0,0
391882,3710.3472613225063,5,11,55,0,0
364321,9296.680282081426,20,4,17,0,0
423233,4244.28444428665,27,18,11,0,0
292972,6238.95,9,14,55,0,0
414132,8386.216280682163,2,11,41,0,0
8819,1840.93,7,4,28,0,0
77944,9469.95,4,17,16,0,0
422143,4509.174544809151,6,18,34,0,0
303085,5895.568135092954,4,22,32,0,0
303096,2790.150716301316,1,6,44,0,0
256299,914.39,29,4,41,0,0
328970,2536.3441273076837,4,2,23,0,0
280279,721.36,31,23,51,0,0
13436,1107.0,24,19,34,0,0
28456,6585.88,9,4,25,0,0
223168,5736.88,6,8,32,0,0
132203,1450.92,30,13,47,0,0
103948,6006.28,21,16,19,0,0
199055,9002.81,14,15,16,0,0
36883,2200.76,8,16,59,0,0
408532,5016.213754957833,5,21,36,0,0
202484,9199.55,6,18,25,0,0
244419,5504.89,17,19,4,0,0
152619,3170.84,1,7,50,0,0
260023,5550.97,13,14,27,0,0
289085,7784.43,29,0,46,4,0
11317,4302.28,22,23,5,0,0
429022,3207.5882980609063,1,2,11,0,0
169372,6203.08,15,15,28,0,0
92322,7671.95,13,16,40,0,0
440920,5129.889419656068,21,1,32,0,0
134767,6023.83,9,7,10,0,0
84618,7311.43,19,19,22,0,0
77793,5706.05,29,13,49,0,0
123809,6996.69,4,5,45,0,0
139178,856.98,30,16,24,0,0
175728,6756.74,11,17,30,0,0
228225,7389.08,8,10,37,0,0
146765,4943.25,22,5,20,0,0
435677,6398.244678418337,4,15,47,0,0
35650,10446.48,7,2,6,2,0
214549,3691.14,21,14,23,0,0
392288,7681.683024637164,26,18,12,0,0
260067,3069.87,11,9,27,0,0
263332,108.72,30,2,32,0,0
395309,6241.932621223885,20,15,17,0,0
272161,9387.75,2,8,19,0,0
220945,4124.69,1,21,59,0,0
295104,1583.44,23,1,25,0,0
454111,835.2000366214484,4,9,2,0,0
422518,3953.358631086539,17,16,13,0,0
315115,10161.435319500311,7,11,40,0,0
210078,7145.26,22,17,17,0,0
327481,9774.70257376489,27,12,14,0,0
411301,452.85853127306115,4,16,46,0,0
192756,5774.38,18,13,45,0,0
359868,7560.597785950007,27,10,40,0,0
338078,2894.1441494996902,24,3,38,0,0
207586,4887.45,7,10,29,0,0
273212,605.73,24,18,43,0,0
278824,111.88,4,17,40,0,0
53292,8534.88,12,6,23,0,0
91144,6221.23,4,18,44,0,0
43227,7406.62,17,4,48,0,1
211229,9462.17,24,1,37,0,0
109314,5633.51,7,5,49,0,0
218591,9476.83,6,11,25,0,0
301422,6839.103211366299,30,20,44,0,0
220462,9429.12,14,15,10,0,0
112756,4738.51,8,5,32,0,0
143127,3136.23,12,23,31,0,0
79617,8753.45,6,16,10,0,2
15563,687.71,21,6,42,1,0
363500,645.3374290890952,8,5,36,0,0
427706,5925.009894060224,6,6,31,0,0
454445,8558.96976658254,18,2,22,0,0
77954,4123.87,4,5,44,0,0
291108,6310.22,21,9,11,0,0
422414,8441.747444676063,1,4,36,0,0
371255,1701.801962084404,5,14,29,0,0
153757,3973.72,6,17,42,0,0
62468,1250.17,3,0,15,0,0
416989,1487.9103967037088,3,9,25,0,0
172358,9599.57,8,0,38,1,0
404761,5766.748815604924,13,16,35,0,0
140742,6266.19,9,19,6,0,0
377457,1949.5122614231502,5,17,20,0,0
332383,2109.787743914832,10,15,10,0,0
389779,251.56766120402966,7,12,12,0,0
429296,8199.028592038367,11,14,31,0,0
393310,7511.296444933132,27,11,44,0,0
297606,8244.31,13,4,14,0,0
355395,5097.4078729748435,28,2,14,0,0
71683,9314.1,25,4,15,0,0
44460,2829.37,26,17,31,2,0
151136,4542.63,8,11,6,0,0
46511,5648.25,16,13,11,0,0
323892,6358.950536171671,7,13,51,0,0
457056,8175.3642950616495,27,8,3,0,0
372363,6463.487572837308,29,9,24,0,0
101838,3035.36,25,14,49,0,0
260850,4756.25,6,20,28,0,0
142266,2931.02,4,7,53,0,0
8774,1243.11,3,13,53,0,0
421444,393.15078246455096,11,2,18,0,0
124769,3612.51,17,0,32,0,0
290845,2671.9,27,4,42,0,0
19548,9023.71,11,13,39,0,0
251783,8260.86,10,16,28,1,0
232386,4812.39,27,11,29,0,0
156348,9074.91,9,9,23,0,0
333986,9665.946153087445,27,13,37,0,1
210169,4029.36,14,22,20,0,0
355307,480.1567588408702,17,7,53,0,0
397744,4168.341828852187,16,5,19,0,0
373879,7783.44556400335,2,14,23,0,0
223671,3832.4,1,8,15,0,3
284945,7647.67,26,2,42,0,0
304874,1233.0133009071521,24,22,40,0,0
180055,578.69,24,10,6,0,0
275862,1942.01,1,18,12,1,0
342461,2534.321984611486,6,8,47,0,1
70781,5989.95,1,23,14,0,0
68408,3566.25,22,18,9,0,0
424091,3792.847302231704,4,8,29,0,0
83572,4645.95,12,4,27,0,0
214428,9210.65,26,6,29,0,0
129920,4108.66,22,14,26,0,0
58856,7828.39,25,20,55,0,0
247905,454.05,8,22,59,0,1
50356,6088.05,17,18,57,0,1
351993,594.5441538255442,20,8,52,0,0
145922,7709.89,2,9,2,0,0
94684,7238.6,13,8,30,0,0
328267,8578.245929952405,25,20,0,0,0
4404,8662.08,26,16,33,0,0
278918,5818.1,14,8,41,0,0
27404,7662.39,14,10,45,0,0
204921,4032.1,5,22,35,0,0
126528,2201.4,12,22,25,0,0
116814,8477.41,11,8,38,0,0
418585,6223.77784748533,30,6,44,0,0
407917,9665.50783394377,4,12,55,0,0
219820,10159.21,2,9,17,0,0
377105,8898.581161595204,2,5,40,0,0
55028,6041.93,13,4,16,0,0
432119,6495.930908215239,12,11,9,0,0
354872,9675.782041186709,27,4,53,0,0
245326,8268.75,24,12,10,0,0
450869,1319.4766705874406,20,5,57,0,1
291236,4631.63,7,6,19,0,0
149207,7196.62,25,17,56,0,0
107782,2366.32,27,1,19,0,0
182930,4043.46,24,3,40,0,0
97424,7640.8,1,19,6,0,0
410155,5349.14,3,18,42,0,0
81323,188.47,4,4,10,0,0
391862,7456.2608660282785,8,2,52,0,1
226077,6333.03,2,7,6,0,0
295714,3866.71,11,19,58,0,1
437608,9840.783298808208,30,4,52,1,0
167840,7159.42,31,7,23,0,0
139901,5564.02,1,17,54,0,0
443446,1152.3134040710074,18,21,57,0,0
199560,9350.09,4,22,18,0,0
191976,6471.17,4,9,50,0,0
157422,327.05,22,6,27,0,0
144212,4551.55,1,23,16,0,0
188535,1529.98,1,19,50,0,0
8719,1734.86,6,20,14,0,4
104224,3579.06,28,12,52,0,1
256892,1498.58,4,11,32,0,0
296936,3279.73,4,1,50,0,0
383754,9904.479101400575,3,4,15,0,0
140788,5658.24,7,5,11,0,0
267379,6921.68,6,0,2,0,0
229502,4100.18,18,13,14,0,0
265757,7861.04,2,9,10,0,0
284556,3835.0,5,8,0,0,0
99048,5247.38,14,21,54,0,0
120114,2085.89,7,2,14,0,0
187141,2869.7,19,23,32,0,0
